task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
105	c3/beafc6	268829	B2C (PV-b2c)	COMPLETED	0	2024-06-18 14:21:32.934	1m 25s	1m 9s	38.2%	700 MB	1.1 GB	5.9 GB	10.4 MB
113	64/998818	268838	QUALIMAP (JM-qualimap)	COMPLETED	0	2024-06-18 14:21:52.964	1m 5s	35.4s	227.8%	6.6 GB	42 GB	27.3 MB	1.7 MB
117	11/bdc1d2	268840	QUALIMAP (DC-qualimap)	COMPLETED	0	2024-06-18 14:21:53.038	1m 5s	35.2s	196.4%	3.5 GB	42 GB	23.2 MB	1.7 MB
114	17/aabace	268836	STRELKA_ONESAMPLE (JM-strelka)	COMPLETED	0	2024-06-18 14:21:52.890	1m 20s	50s	37.3%	55.9 MB	530.3 MB	66.6 MB	2.1 MB
120	0d/c9d17f	268842	STRELKA_ONESAMPLE (DC-strelka)	COMPLETED	0	2024-06-18 14:21:53.113	1m 20s	51s	38.0%	55.6 MB	530.3 MB	63.9 MB	2.1 MB
121	2d/25187b	268844	STRELKA_ONESAMPLE (PM-strelka)	COMPLETED	0	2024-06-18 14:22:07.901	1m 5s	51s	36.1%	27.3 MB	495.2 MB	58 MB	2.1 MB
125	bd/a0f7da	268850	STRELKA_ONESAMPLE (AL-strelka)	COMPLETED	0	2024-06-18 14:22:12.961	60s	51s	38.0%	55.6 MB	530.3 MB	60.6 MB	2.1 MB
131	61/146146	268855	QUALIMAP (LV-qualimap)	COMPLETED	0	2024-06-18 14:22:32.936	40s	23.9s	202.4%	4.5 GB	42 GB	27.3 MB	1.7 MB
124	ca/48da0b	268846	B2C (PM-b2c)	COMPLETED	0	2024-06-18 14:22:07.976	1m 10s	59.3s	31.0%	854.9 MB	1.3 GB	5.9 GB	4.5 MB
137	c2/ef6f4f	268861	QUALIMAP (VM-qualimap)	COMPLETED	0	2024-06-18 14:22:37.980	39.8s	29s	231.3%	4.5 GB	42 GB	28.3 MB	1.7 MB
152	ed/5d6b52	268874	BCFTOOLS_FILTER (JM)	COMPLETED	0	2024-06-18 14:23:12.935	4.9s	0ms	44.2%	1.9 MB	14.5 MB	160.5 KB	160.7 KB
115	a9/67ab29	268837	B2C (JM-b2c)	COMPLETED	0	2024-06-18 14:21:52.926	1m 30s	1m 2s	37.3%	698.6 MB	1.1 GB	5.9 GB	10.3 MB
119	3a/62172a	268841	B2C (DC-b2c)	COMPLETED	0	2024-06-18 14:21:53.073	1m 30s	1m 2s	34.1%	692.2 MB	1.1 GB	5.9 GB	8.1 MB
127	54/373f0f	268847	B2C (AL-b2c)	COMPLETED	0	2024-06-18 14:22:12.848	1m 10s	1m 5s	40.5%	690.1 MB	1.1 GB	5.9 GB	5.9 MB
153	13/782f4c	268875	BCFTOOLS_FILTER (DC)	COMPLETED	0	2024-06-18 14:23:12.972	9.9s	0ms	58.4%	1.9 MB	51 MB	158.8 KB	158.4 KB
154	71/be07cc	268876	BCFTOOLS_FILTER (PM)	COMPLETED	0	2024-06-18 14:23:13.008	9.9s	0ms	55.6%	1.9 MB	49.3 MB	161.8 KB	160.9 KB
155	67/9f3cf8	268877	BCFTOOLS_FILTER (AL)	COMPLETED	0	2024-06-18 14:23:13.045	9.8s	0ms	51.9%	1.9 MB	49.4 MB	160.5 KB	160 KB
70	1c/93c3f3	268790	DEEPVARIANT_ONESAMPLE (RQ-deepVariant)	COMPLETED	0	2024-06-18 14:20:02.945	3m 35s	55.4s	176.5%	1.7 GB	14.9 GB	749.4 MB	199 MB
73	d6/27aae4	268796	DEEPVARIANT_ONESAMPLE (YA-deepVariant)	COMPLETED	0	2024-06-18 14:20:12.975	3m 25s	52.4s	182.7%	1.9 GB	14.5 GB	772.6 MB	199 MB
77	b2/406dff	268799	DEEPVARIANT_ONESAMPLE (NS-deepVariant)	COMPLETED	0	2024-06-18 14:20:22.924	3m 15s	55.9s	182.5%	1.7 GB	14.9 GB	802.8 MB	199.2 MB
81	be/eb0d95	268802	DEEPVARIANT_ONESAMPLE (PP-deepVariant)	COMPLETED	0	2024-06-18 14:20:23.037	3m 15s	55.6s	179.5%	1.8 GB	15.4 GB	740.4 MB	199.2 MB
86	95/d33111	268806	DEEPVARIANT_ONESAMPLE (MC-deepVariant)	COMPLETED	0	2024-06-18 14:20:42.882	2m 55s	55.6s	178.8%	1.7 GB	14.9 GB	772.5 MB	199.2 MB
90	b1/6d1892	268811	DEEPVARIANT_ONESAMPLE (JC-deepVariant)	COMPLETED	0	2024-06-18 14:20:43.082	2m 55s	54s	183.9%	1.8 GB	15.9 GB	771.5 MB	199.1 MB
93	f8/89e3de	268815	DEEPVARIANT_ONESAMPLE (ML-deepVariant)	COMPLETED	0	2024-06-18 14:21:07.917	2m 30s	53.9s	174.6%	1.7 GB	15.9 GB	773.5 MB	199 MB
97	9d/8375f4	268819	DEEPVARIANT_ONESAMPLE (PZ-deepVariant)	COMPLETED	0	2024-06-18 14:21:08.068	2m 30s	53s	178.1%	1.8 GB	16.8 GB	775.6 MB	199 MB
103	ed/374190	268823	DEEPVARIANT_ONESAMPLE (KV-deepVariant)	COMPLETED	0	2024-06-18 14:21:28.627	2m 9s	55s	175.5%	1.8 GB	16 GB	757.5 MB	199.1 MB
107	5d/b9ca72	268828	DEEPVARIANT_ONESAMPLE (PV-deepVariant)	COMPLETED	0	2024-06-18 14:21:32.898	2m 5s	56s	180.1%	1.7 GB	7.8 GB	794 MB	199.3 MB
132	ca/f2f695	268856	STRELKA_ONESAMPLE (LV-strelka)	COMPLETED	0	2024-06-18 14:22:32.973	1m 5s	50s	37.0%	55.6 MB	530.3 MB	67.5 MB	2.1 MB
138	35/3fe5ad	268860	STRELKA_ONESAMPLE (VM-strelka)	COMPLETED	0	2024-06-18 14:22:37.942	60s	50s	24.5%	55.7 MB	530.3 MB	68.8 MB	2.1 MB
116	dc/3ace9f	268835	DEEPVARIANT_ONESAMPLE (JM-deepVariant)	COMPLETED	0	2024-06-18 14:21:52.855	1m 55s	57.1s	177.6%	1.8 GB	14.9 GB	790.6 MB	199.2 MB
134	c3/748b0c	268853	B2C (LV-b2c)	COMPLETED	0	2024-06-18 14:22:32.857	1m 20s	1m 2s	39.6%	694.9 MB	1.1 GB	5.9 GB	10.6 MB
136	19/62fc7b	268859	B2C (VM-b2c)	COMPLETED	0	2024-06-18 14:22:37.905	1m 15s	1m 2s	42.6%	822.8 MB	1.3 GB	5.9 GB	11.3 MB
140	2d/b8cb01	268864	STRELKA_POOL (Strelka-strelkaPool)	COMPLETED	0	2024-06-18 14:22:38.100	1m 50s	1m 35s	90.6%	444.9 MB	1 GB	539.4 MB	37.7 MB
122	11/85bee5	268845	DEEPVARIANT_ONESAMPLE (PM-deepVariant)	COMPLETED	0	2024-06-18 14:22:07.941	2m 25s	49.5s	177.6%	1.5 GB	14.9 GB	746.7 MB	199 MB
118	6b/d6d7e4	268839	DEEPVARIANT_ONESAMPLE (DC-deepVariant)	COMPLETED	0	2024-06-18 14:21:53.002	2m 45s	53.5s	177.2%	1.9 GB	15.9 GB	770.9 MB	199 MB
128	db/babe26	268848	DEEPVARIANT_ONESAMPLE (AL-deepVariant)	COMPLETED	0	2024-06-18 14:22:12.885	2m 25s	51.1s	179.1%	1.9 GB	8.4 GB	755.7 MB	199.1 MB
133	09/fe4338	268854	DEEPVARIANT_ONESAMPLE (LV-deepVariant)	COMPLETED	0	2024-06-18 14:22:32.898	2m 5s	52.9s	187.0%	1.9 GB	15.9 GB	788.1 MB	199.3 MB
139	3d/b57b65	268858	DEEPVARIANT_ONESAMPLE (VM-deepVariant)	COMPLETED	0	2024-06-18 14:22:37.868	2m 5s	51.4s	184.9%	1.9 GB	16.7 GB	790.8 MB	199.1 MB
170	54/cedcfa	268892	BCFTOOLS_FILTER (LV)	COMPLETED	0	2024-06-18 14:23:38.321	1m 14s	0ms	62.3%	8.7 MB	260.6 MB	166.5 KB	160.9 KB
171	9e/d591cf	268893	BCFTOOLS_FILTER (VM)	COMPLETED	0	2024-06-18 14:23:38.356	1m 19s	1s	45.6%	6.8 MB	260.6 MB	166.6 KB	161.3 KB
173	34/05e30e	268895	BF (Strelka)	COMPLETED	0	2024-06-18 14:24:28.355	34.5s	1s	67.7%	4.9 MB	67.7 MB	318.7 KB	256.8 KB
141	2c/32ae19	268862	ANNOVAR_SS (RQ-annovar)	COMPLETED	0	2024-06-18 14:22:38.016	2m 30s	2m 16s	89.4%	462.7 MB	924.4 MB	1.7 GB	468.5 KB
179	ca/1942b6	268901	GLNEXUS_DEEPVARIANT (DeepVariant-deepVariant)	COMPLETED	0	2024-06-18 14:24:42.889	30s	5s	168.6%	474.8 MB	24.7 GB	10.2 MB	1.1 MB
183	0c/e53aab	268905	B2V (DeepVariant-b2v)	COMPLETED	0	2024-06-18 14:25:12.892	4.9s	0ms	139.1%	1.9 MB	14.5 MB	136.9 KB	185.7 KB
142	6f/e0309f	268863	ANNOVAR_SS (PP-annovar)	COMPLETED	0	2024-06-18 14:22:38.051	2m 55s	2m 40s	93.5%	462.7 MB	924.4 MB	1.7 GB	648.8 KB
151	1e/9732c4	268873	ANNOVAR_SS (PV-annovar)	COMPLETED	0	2024-06-18 14:22:52.939	2m 40s	2m 35s	79.4%	462.9 MB	924.5 MB	1.7 GB	780.8 KB
135	31/28fd44	268857	ANNOVAR_SS (YA-annovar)	COMPLETED	0	2024-06-18 14:22:33.012	3m 35s	3m 20s	82.4%	462.7 MB	924.4 MB	1.7 GB	659 KB
146	d6/5078f1	268868	ANNOVAR_SS (JC-annovar)	COMPLETED	0	2024-06-18 14:22:42.982	3m 30s	3m 21s	67.4%	460.6 MB	924.4 MB	1.7 GB	677.5 KB
149	d1/c71bc3	268871	ANNOVAR_SS (PZ-annovar)	COMPLETED	0	2024-06-18 14:22:52.870	3m 25s	3m 21s	63.7%	462.5 MB	924.5 MB	1.7 GB	639.8 KB
150	91/b00085	268872	ANNOVAR_SS (KV-annovar)	COMPLETED	0	2024-06-18 14:22:52.907	3m 35s	3m 31s	68.0%	462.2 MB	924.5 MB	1.7 GB	742 KB
145	0e/f9468d	268867	ANNOVAR_SS (MC-annovar)	COMPLETED	0	2024-06-18 14:22:42.951	3m 50s	3m 43s	65.1%	461.2 MB	924.4 MB	1.7 GB	657.7 KB
158	f0/bb1360	268880	ANNOVAR_SS (PM-annovar)	COMPLETED	0	2024-06-18 14:23:22.947	3m 10s	3m 8s	65.0%	462.4 MB	924.4 MB	1.7 GB	735.4 KB
159	ca/858cbe	268881	ANNOVAR_SS (AL-annovar)	COMPLETED	0	2024-06-18 14:23:22.983	3m 10s	3m 5s	64.4%	462.4 MB	924.4 MB	1.7 GB	677.7 KB
147	e9/e4bc47	268869	ANNOVAR_SS (NS-annovar)	COMPLETED	0	2024-06-18 14:22:47.859	3m 50s	3m 45s	64.7%	462.3 MB	924.4 MB	1.7 GB	684 KB
166	2a/3a92dd	268890	ANNOVAR_DS (ML-annovar)	COMPLETED	0	2024-06-18 14:23:38.233	3m	2m 55s	66.5%	462.6 MB	924.5 MB	1.7 GB	939.6 KB
148	ca/5691fa	268870	ANNOVAR_SS (ML-annovar)	COMPLETED	0	2024-06-18 14:22:47.896	3m 55s	3m 47s	65.5%	462.3 MB	924.4 MB	1.7 GB	505.5 KB
157	57/60d91a	268879	ANNOVAR_SS (DC-annovar)	COMPLETED	0	2024-06-18 14:23:22.902	3m 20s	3m 16s	78.4%	462.9 MB	924.5 MB	1.7 GB	375.5 KB
162	8f/3dc0e9	268886	ANNOVAR_DS (NS-annovar)	COMPLETED	0	2024-06-18 14:23:38.083	3m 5s	3m 2s	65.8%	461.3 MB	924.5 MB	1.7 GB	1.4 MB
163	34/b18a87	268883	ANNOVAR_DS (PP-annovar)	COMPLETED	0	2024-06-18 14:23:37.974	3m 10s	3m 9s	78.4%	461.6 MB	924.5 MB	1.7 GB	1.7 MB
169	ed/f26169	268889	ANNOVAR_DS (PV-annovar)	COMPLETED	0	2024-06-18 14:23:38.195	3m 10s	3m 2s	67.4%	462.6 MB	924.5 MB	1.7 GB	1.4 MB
156	43/e29a21	268878	ANNOVAR_SS (JM-annovar)	COMPLETED	0	2024-06-18 14:23:17.884	3m 35s	3m 30s	79.3%	462.9 MB	924.5 MB	1.7 GB	713.2 KB
161	e1/f7e8a0	268884	ANNOVAR_DS (YA-annovar)	COMPLETED	0	2024-06-18 14:23:38.008	3m 15s	3m 10s	65.7%	460.3 MB	924.2 MB	1.7 GB	1.2 MB
165	13/c7ddb6	268888	ANNOVAR_DS (JC-annovar)	COMPLETED	0	2024-06-18 14:23:38.157	3m 15s	3m 8s	68.3%	462.2 MB	924.5 MB	1.7 GB	1.2 MB
167	90/f67088	268891	ANNOVAR_DS (PZ-annovar)	COMPLETED	0	2024-06-18 14:23:38.285	3m 15s	3m 7s	68.5%	462.5 MB	924.5 MB	1.7 GB	1.2 MB
168	6f/6944f4	268885	ANNOVAR_DS (KV-annovar)	COMPLETED	0	2024-06-18 14:23:38.045	3m 20s	3m 16s	66.8%	460.8 MB	924.4 MB	1.7 GB	1.6 MB
160	71/efb393	268887	ANNOVAR_DS (RQ-annovar)	COMPLETED	0	2024-06-18 14:23:38.121	3m 20s	3m 12s	66.3%	462.6 MB	924.5 MB	1.7 GB	1.4 MB
164	9e/204ab0	268882	ANNOVAR_DS (MC-annovar)	COMPLETED	0	2024-06-18 14:23:37.939	3m 25s	3m 22s	79.5%	461.4 MB	924.4 MB	1.7 GB	1.6 MB
178	3b/2fa8c8	268900	ANNOVAR_DS (VM-annovar)	COMPLETED	0	2024-06-18 14:24:42.852	2m 50s	2m 41s	76.6%	462.9 MB	924.5 MB	1.7 GB	1.2 MB
172	de/f5b488	268894	ANNOVAR_DS (JM-annovar)	COMPLETED	0	2024-06-18 14:23:47.854	3m 50s	3m 15s	80.8%	462.9 MB	924.5 MB	1.7 GB	1.5 MB
181	eb/e4dd19	268903	ANNOVAR_SS (VM-annovar)	COMPLETED	0	2024-06-18 14:24:57.862	2m 40s	2m 36s	76.5%	461.3 MB	924.4 MB	1.7 GB	701.9 KB
175	85/a36a88	268897	ANNOVAR_DS (DC-annovar)	COMPLETED	0	2024-06-18 14:24:37.851	3m 5s	2m 51s	79.4%	462.7 MB	924.4 MB	1.7 GB	919.9 KB
177	67/aaa67d	268899	ANNOVAR_DS (LV-annovar)	COMPLETED	0	2024-06-18 14:24:37.920	3m 5s	2m 54s	73.4%	462.1 MB	924.4 MB	1.7 GB	1.4 MB
182	8f/091d26	268904	ANNOVAR_SP (Strelka-annovar)	COMPLETED	0	2024-06-18 14:25:02.919	2m 50s	2m 48s	82.1%	462.8 MB	924.5 MB	1.7 GB	2.8 MB
184	19/a3a9e3	268906	ANNOVAR_DP (DeepVariant-annovar)	COMPLETED	0	2024-06-18 14:25:17.929	2m 35s	2m 31s	81.4%	462.5 MB	924.4 MB	1.7 GB	1.4 MB
174	18/6f05d3	268896	ANNOVAR_DS (PM-annovar)	COMPLETED	0	2024-06-18 14:24:32.850	3m 25s	3m 8s	96.1%	462.7 MB	924.4 MB	1.7 GB	1.5 MB
180	fb/88536a	268902	ANNOVAR_SS (LV-annovar)	COMPLETED	0	2024-06-18 14:24:52.864	3m 20s	3m 13s	84.7%	461.1 MB	924.4 MB	1.7 GB	750.7 KB
176	a9/5ed21a	268898	ANNOVAR_DS (AL-annovar)	COMPLETED	0	2024-06-18 14:24:37.885	3m 40s	3m 27s	81.2%	461.5 MB	924.5 MB	1.7 GB	1.2 MB
1	da/78f6cc	269008	PRINT_VERSIONS	COMPLETED	0	2024-06-18 14:30:02.984	3.1s	56ms	38.1%	0	0	63.3 KB	370 B
30	52/f3d2d6	269011	FASTQC (RQ-mem)	COMPLETED	0	2024-06-18 14:30:03.120	21.8s	20s	100.5%	432.1 MB	3.3 GB	27.9 MB	3.9 MB
4	d4/e3ab31	269012	FASTQC (AL-mem)	COMPLETED	0	2024-06-18 14:30:03.165	21.8s	20s	96.7%	437.5 MB	3.3 GB	30.1 MB	3.9 MB
11	b8/276df6	269014	FASTQC (KV-mem)	COMPLETED	0	2024-06-18 14:30:03.247	21.8s	20s	97.5%	403.1 MB	3.3 GB	28.3 MB	3.9 MB
28	46/463c01	269009	FASTQC (PZ-mem)	COMPLETED	0	2024-06-18 14:30:03.042	26.9s	22s	81.7%	529.4 MB	3.3 GB	36 MB	3.9 MB
8	1c/59d07d	269015	FASTQC (JC-mem)	COMPLETED	0	2024-06-18 14:30:03.288	26.7s	23s	89.3%	448.6 MB	3.3 GB	37.5 MB	3.9 MB
26	c5/c38c0d	269010	FASTQC (PV-mem)	COMPLETED	0	2024-06-18 14:30:03.084	31.8s	30s	77.9%	496.1 MB	3.3 GB	41.3 MB	3.9 MB
9	c3/ca9be1	269013	FASTQC (JM-mem)	COMPLETED	0	2024-06-18 14:30:03.207	31.7s	26s	95.1%	504.7 MB	3.3 GB	40.5 MB	3.9 MB
19	ed/2b7fdf	269016	FASTQC (NS-mem)	COMPLETED	0	2024-06-18 14:30:03.330	31.6s	27s	72.5%	524.3 MB	3.3 GB	39.8 MB	3.9 MB
17	80/1baacd	269020	FASTQC (ML-mem)	COMPLETED	0	2024-06-18 14:30:03.485	36.5s	31s	74.2%	512.2 MB	3.3 GB	39.4 MB	4 MB
2	7d/e5acd9	269007	MULTIQC	COMPLETED	0	2024-06-18 14:30:02.911	1m 7s	1m 2s	30.2%	89.4 MB	152.5 MB	159.1 MB	29.8 MB
18	3c/0881b5	269039	BWAMEM (ML-mem)	COMPLETED	0	2024-06-18 14:30:04.282	1m 51s	1m 45s	87.3%	17.4 GB	23.4 GB	16.5 GB	574.4 MB
21	58/bf9142	269017	FASTQC (PM-mem)	COMPLETED	0	2024-06-18 14:30:03.363	1m 57s	1m 50s	20.4%	484.8 MB	3.3 GB	24.9 MB	3.9 MB
7	90/f075e9	269040	BWAMEM (JC-mem)	COMPLETED	0	2024-06-18 14:30:04.331	2m 6s	2m	69.6%	17.3 GB	22.9 GB	16.4 GB	532.4 MB
23	c0/25055e	269018	FASTQC (PP-mem)	COMPLETED	0	2024-06-18 14:30:03.400	2m 42s	2m 38s	14.9%	494.8 MB	3.4 GB	26.7 MB	3.9 MB
34	0b/68853d	269021	FASTQC (YA-mem)	COMPLETED	0	2024-06-18 14:30:03.529	2m 41s	2m 34s	17.4%	500.1 MB	3.3 GB	35.4 MB	3.9 MB
5	77/40b922	269022	FASTQC (DC-mem)	COMPLETED	0	2024-06-18 14:30:03.576	2m 41s	2m 39s	15.9%	484.5 MB	3.3 GB	37.6 MB	3.9 MB
13	06/7ba83f	269023	FASTQC (LV-mem)	COMPLETED	0	2024-06-18 14:30:03.624	2m 51s	2m 47s	18.7%	499.5 MB	3.3 GB	41.4 MB	3.9 MB
32	81/8fa6bf	269024	FASTQC (VM-mem)	COMPLETED	0	2024-06-18 14:30:03.670	2m 51s	2m 48s	16.8%	513.6 MB	3.3 GB	45.4 MB	3.9 MB
16	06/5ffa78	269019	FASTQC (MC-mem)	COMPLETED	0	2024-06-18 14:30:03.441	2m 56s	2m 53s	15.9%	511 MB	3.3 GB	32.7 MB	3.9 MB
31	a8/d883c7	269033	BWAMEM (VM-mem)	COMPLETED	0	2024-06-18 14:30:04.040	3m 46s	3m 42s	47.6%	17.6 GB	23.1 GB	16.6 GB	685.8 MB
29	08/e058d0	269032	BWAMEM (RQ-mem)	COMPLETED	0	2024-06-18 14:30:03.997	4m 31s	4m 27s	24.9%	17.1 GB	22.3 GB	16.3 GB	343.6 MB
3	0b/086979	269029	BWAMEM (AL-mem)	COMPLETED	0	2024-06-18 14:30:03.881	4m 46s	4m 45s	27.9%	17.4 GB	23.3 GB	16.4 GB	390.7 MB
33	a1/22742d	269028	BWAMEM (YA-mem)	COMPLETED	0	2024-06-18 14:30:03.844	4m 51s	4m 47s	32.4%	17.4 GB	23.5 GB	16.5 GB	496.3 MB
24	cb/72000a	269030	BWAMEM (PP-mem)	COMPLETED	0	2024-06-18 14:30:03.919	4m 51s	4m 50s	22.0%	17.2 GB	22.4 GB	16.2 GB	323.3 MB
12	af/d776b3	269031	BWAMEM (KV-mem)	COMPLETED	0	2024-06-18 14:30:03.955	4m 51s	4m 46s	26.3%	17.3 GB	22.5 GB	16.3 GB	359.8 MB
27	66/7e16c4	269025	BWAMEM (PZ-mem)	COMPLETED	0	2024-06-18 14:30:03.716	4m 56s	4m 54s	44.2%	17.4 GB	22.5 GB	16.4 GB	489.7 MB
22	1d/e32dfb	269035	BWAMEM (PM-mem)	COMPLETED	0	2024-06-18 14:30:04.125	4m 56s	4m 49s	24.5%	17.1 GB	21.5 GB	16.2 GB	284 MB
10	49/f1b828	269026	BWAMEM (JM-mem)	COMPLETED	0	2024-06-18 14:30:03.755	5m 1s	4m 59s	47.1%	17.4 GB	23.4 GB	16.6 GB	593.1 MB
20	1c/dff42c	269027	BWAMEM (NS-mem)	COMPLETED	0	2024-06-18 14:30:03.800	5m 6s	5m 3s	51.3%	17.6 GB	23 GB	16.6 GB	587.4 MB
15	36/19ca7a	269036	BWAMEM (MC-mem)	COMPLETED	0	2024-06-18 14:30:04.160	5m 6s	4m 58s	34.3%	17.6 GB	23.4 GB	16.3 GB	442.3 MB
6	a5/8e8c74	269037	BWAMEM (DC-mem)	COMPLETED	0	2024-06-18 14:30:04.202	5m 6s	5m 1s	35.8%	17.4 GB	23.4 GB	16.5 GB	537.9 MB
25	3d/f67e85	269034	BWAMEM (PV-mem)	COMPLETED	0	2024-06-18 14:30:04.084	5m 11s	5m 3s	41.8%	17.4 GB	23.1 GB	16.5 GB	603.6 MB
14	6c/edce52	269038	BWAMEM (LV-mem)	COMPLETED	0	2024-06-18 14:30:04.240	5m 11s	5m 5s	41.2%	17.4 GB	22.8 GB	16.6 GB	606.7 MB
44	e7/4909e8	269043	MERGEB (PM-merge)	COMPLETED	0	2024-06-18 14:35:15.161	5s	2.1s	117.7%	7.4 MB	493.1 MB	16.2 MB	15.3 MB
39	8c/1347ca	269041	MERGEB (AL-merge)	COMPLETED	0	2024-06-18 14:35:15.064	9.9s	2.9s	90.3%	7.4 MB	493.1 MB	21.7 MB	20.5 MB
48	52/959ea5	269042	MERGEB (DC-merge)	COMPLETED	0	2024-06-18 14:35:15.128	9.8s	3.7s	135.5%	8.2 MB	493.1 MB	29.3 MB	27.7 MB
36	29/317794	269044	MERGEB (JC-merge)	COMPLETED	0	2024-06-18 14:35:15.189	9.8s	3.5s	137.6%	7.4 MB	493.1 MB	30.3 MB	28.7 MB
40	94/5240d4	269045	MERGEB (YA-merge)	COMPLETED	0	2024-06-18 14:35:15.219	9.8s	3.5s	141.8%	7.4 MB	430 MB	27.6 MB	26.2 MB
45	19/75c7eb	269046	MERGEB (JM-merge)	COMPLETED	0	2024-06-18 14:35:15.249	9.7s	3.8s	156.2%	8.2 MB	430 MB	34.6 MB	32.8 MB
42	ce/e9d91c	269047	MERGEB (KV-merge)	COMPLETED	0	2024-06-18 14:35:15.280	9.7s	2.8s	118.2%	7.4 MB	492.2 MB	20.1 MB	19 MB
41	45/ba70b9	269048	MERGEB (PP-merge)	COMPLETED	0	2024-06-18 14:35:15.310	9.7s	2.3s	137.2%	7.2 MB	493.1 MB	17.5 MB	16.5 MB
46	69/72035c	269049	MERGEB (NS-merge)	COMPLETED	0	2024-06-18 14:35:15.339	9.7s	3.8s	153.7%	8.2 MB	492.2 MB	34 MB	32.3 MB
50	f6/fa3a8d	269050	MERGEB (LV-merge)	COMPLETED	0	2024-06-18 14:35:15.367	9.6s	3.8s	160.3%	8.2 MB	493.1 MB	35.3 MB	33.4 MB
49	09/b9a61c	269051	MERGEB (PV-merge)	COMPLETED	0	2024-06-18 14:35:15.403	9.6s	3.5s	114.2%	7.4 MB	494 MB	35.1 MB	33.3 MB
43	e4/fa299e	269052	MERGEB (PZ-merge)	COMPLETED	0	2024-06-18 14:35:15.439	9.6s	3.5s	142.4%	7.4 MB	493.1 MB	29.4 MB	27.8 MB
35	96/56362e	269053	MERGEB (ML-merge)	COMPLETED	0	2024-06-18 14:35:15.473	9.6s	3.6s	155.4%	8.2 MB	494 MB	31.5 MB	29.8 MB
47	79/37fc92	269054	MERGEB (MC-merge)	COMPLETED	0	2024-06-18 14:35:15.509	9.5s	3s	121.9%	7.4 MB	493.1 MB	25.2 MB	23.9 MB
37	34/d92a63	269055	MERGEB (VM-merge)	COMPLETED	0	2024-06-18 14:35:15.553	9.5s	4.8s	155.2%	8.4 MB	493.1 MB	38.6 MB	36.6 MB
38	05/4017ee	269056	MERGEB (RQ-merge)	COMPLETED	0	2024-06-18 14:35:15.591	9.5s	2.8s	133.2%	7.4 MB	493.1 MB	19.3 MB	18.2 MB
51	2d/17be6b	269057	SAMTOOLS (PM-SamTools)	COMPLETED	0	2024-06-18 14:35:20.293	9.7s	8s	87.0%	109.6 MB	930.9 MB	81.8 MB	68 MB
52	b7/779e8a	269058	SAMTOOLS (AL-SamTools)	COMPLETED	0	2024-06-18 14:35:24.991	20s	18s	79.4%	149.7 MB	930.9 MB	107.8 MB	88.9 MB
53	90/b94d52	269059	SAMTOOLS (DC-SamTools)	COMPLETED	0	2024-06-18 14:35:25.030	24.9s	15s	82.1%	204 MB	942.9 MB	145 MB	118.9 MB
54	f0/acebcb	269060	SAMTOOLS (JC-SamTools)	COMPLETED	0	2024-06-18 14:35:25.070	44.9s	22s	89.1%	204.2 MB	939.4 MB	150.2 MB	123 MB
55	30/4c1503	269061	SAMTOOLS (YA-SamTools)	COMPLETED	0	2024-06-18 14:35:25.105	49.8s	14s	82.0%	187.8 MB	930.9 MB	138.4 MB	113.9 MB
67	c2/078f14	269076	QUALIMAP (PM-qualimap)	COMPLETED	0	2024-06-18 14:35:30.161	44.8s	23s	205.4%	3.1 GB	42 GB	17.1 MB	1.7 MB
74	79/c3c8e3	269079	QUALIMAP (AL-qualimap)	COMPLETED	0	2024-06-18 14:35:45.072	29.9s	26.3s	210.4%	3.3 GB	42 GB	19.5 MB	1.7 MB
69	74/965668	269073	B2C (PM-b2c)	COMPLETED	0	2024-06-18 14:35:30.049	54.9s	36.4s	52.5%	878.9 MB	1.3 GB	5.9 GB	4.5 MB
57	99/f3a656	269063	SAMTOOLS (KV-SamTools)	COMPLETED	0	2024-06-18 14:35:25.169	1m 5s	10s	84.0%	137.8 MB	930.9 MB	101.4 MB	84.1 MB
71	33/3ed36e	269077	B2C (AL-b2c)	COMPLETED	0	2024-06-18 14:35:44.999	45s	38.5s	65.0%	690.3 MB	1.1 GB	5.9 GB	5.9 MB
56	93/edf17f	269062	SAMTOOLS (JM-SamTools)	COMPLETED	0	2024-06-18 14:35:25.137	1m 10s	26s	84.2%	197 MB	815.4 MB	173.9 MB	142.9 MB
70	10/44ff54	269075	STRELKA_ONESAMPLE (PM-strelka)	COMPLETED	0	2024-06-18 14:35:30.124	1m 10s	50s	32.2%	27 MB	494.9 MB	58 MB	2.1 MB
72	64/c1459a	269080	STRELKA_ONESAMPLE (AL-strelka)	COMPLETED	0	2024-06-18 14:35:45.108	54.9s	50s	27.6%	27.1 MB	495.2 MB	60.6 MB	2.1 MB
58	28/2a8612	269064	SAMTOOLS (PP-SamTools)	COMPLETED	0	2024-06-18 14:35:25.201	1m 25s	13s	88.4%	126.2 MB	930.9 MB	85.7 MB	70.6 MB
78	ec/0eef14	269082	B2C (DC-b2c)	COMPLETED	0	2024-06-18 14:35:50.037	59.9s	32s	63.0%	716.6 MB	1.2 GB	5.9 GB	8.1 MB
59	ff/a78c60	269065	SAMTOOLS (NS-SamTools)	COMPLETED	0	2024-06-18 14:35:25.233	1m 30s	15s	89.7%	224.2 MB	942.9 MB	173.8 MB	143.8 MB
